주소,평균가격,평균면적,lat,lng,ADM_NM
서울특별시 중구 만리동2가 176-1,160812.5,72.478825,126.9634475,37.5541652,중림동
서울특별시 중구 중림동 200,137500,87.35,126.9653018,37.5581139,중림동
서울특별시 중구 중림동 355,150000,139.562,126.9683443,37.5606476,중림동
서울특별시 성동구 옥수동 100,191500,99.82,127.0162579,37.5400411,옥수동
서울특별시 성동구 옥수동 12,84500,57.16,127.0176932,37.5449252,옥수동
서울특별시 성동구 옥수동 220-1,331250,163.255,127.0141788,37.5397572,옥수동
서울특별시 성동구 옥수동 250,154946.153846154,90.5030769230769,127.0140494,37.5423772,옥수동
서울특별시 성동구 옥수동 4,166000,91.09,127.0189035,37.5436094,옥수동
서울특별시 성동구 옥수동 428,180083.333333333,121.578333333333,127.0115694,37.5432748,옥수동
서울특별시 성동구 옥수동 436,115500,59.9,127.0100139,37.5419656,옥수동
서울특별시 성동구 옥수동 478-1,248000,208.14,127.0111561,37.5397212,옥수동
서울특별시 성동구 옥수동 528,150333.333333333,59.8466666666667,127.0139042,37.5483423,옥수동
서울특별시 성동구 옥수동 528-1,148500,59.68,127.0120518,37.5465609,옥수동
서울특별시 성동구 옥수동 560,183000,84.699,127.0181978,37.5423178,옥수동
서울특별시 성동구 옥수동 561,185000,71.99,127.0138616,37.544968,옥수동
서울특별시 성동구 옥수동 60,175666.666666667,84.767,127.019416,37.5421814,옥수동
서울특별시 중구 장충동2가 193-29,12400,28.69,127.0016734,37.5592604,장충동
서울특별시 중구 오장동 145-1,24000,14.404,127.0013924,37.5652545,광희동
서울특별시 중구 인현동2가 192-30,29750,45.9425,126.9958079,37.5637694,광희동
서울특별시 중구 충무로4가 120-3,63700,81.746,126.9959435,37.5624139,광희동
서울특별시 중구 충무로4가 306,130000,139.936,126.9977646,37.5625537,광희동
서울특별시 중구 충무로5가 36-2,22133.3333333333,22.75,126.9999403,37.5634125,광희동
서울특별시 성동구 사근동 198-1,43000,84.97,127.048676,37.5610571,사근동
서울특별시 성동구 사근동 199,86500,71.85,127.0485874,37.5617629,사근동
서울특별시 성동구 사근동 315,17700,18.1133333333333,127.0481925,37.5634149,사근동
서울특별시 성동구 행당동 377,204000,103.24,127.0402039,37.556503,사근동
서울특별시 용산구 후암동 1-10,56500,44.88,126.9781474,37.5525236,후암동
서울특별시 용산구 후암동 244-88,141000,157.37,126.9782487,37.5494432,후암동
서울특별시 용산구 후암동 302,105000,111.4,126.9802449,37.5494473,후암동
서울특별시 용산구 후암동 423-1,108166.666666667,62.7283333333333,126.9757889,37.55185,후암동
서울특별시 용산구 후암동 426,75000,67.11,126.9752115,37.5512695,후암동
서울특별시 용산구 후암동 458,205000,166.98,126.9762531,37.5513331,후암동
서울특별시 용산구 용산동2가 47-5,65000,72.66,126.987897,37.5424275,용산2가동
서울특별시 용산구 동자동 19-8,50000,44,126.9750621,37.5511234,남영동
서울특별시 용산구 동자동 45,174000,133.0925,126.9732174,37.551675,남영동
서울특별시 용산구 산천동 204,97000,59.69,126.9502215,37.5357551,원효로2동
서울특별시 용산구 원효로4가 109-4,116000,81.72,126.9541744,37.5327007,원효로2동
서울특별시 용산구 원효로4가 118-16,150000,100.56,126.9503878,37.5327155,원효로2동
서울특별시 용산구 원효로4가 178,131666.666666667,68.26,126.9485897,37.5340823,원효로2동
서울특별시 용산구 청암동 181,210000,157.43,126.9472383,37.5350076,원효로2동
서울특별시 용산구 효창동 268,99000,84.18,126.9569748,37.5407472,효창동
서울특별시 용산구 효창동 272,125000,84.64,126.9592055,37.5423259,효창동
서울특별시 용산구 효창동 274,176600,84.45,126.9582162,37.5401236,효창동
서울특별시 용산구 효창동 3-4,90000,84.76,126.9625467,37.5485834,효창동
서울특별시 용산구 도원동 23,158500,99.84,126.9553257,37.5382956,용문동
서울특별시 용산구 도원동 3-4,24250,45.26,126.9580999,37.5391386,용문동
서울특별시 용산구 도원동 3-7,19000,34.805,126.9584283,37.5389472,용문동
서울특별시 용산구 용문동 38-213,88300,83.65,126.9584289,37.5383156,용문동
서울특별시 용산구 용문동 90,130000,59.94,126.9591984,37.5362695,용문동
서울특별시 용산구 이태원동 124-1,290000,227.84,126.9969055,37.5349943,이태원1동
서울특별시 용산구 이태원동 22-2,260800,147.92,126.9948167,37.5299597,이태원1동
서울특별시 성동구 금호동1가 1500,144500,87.31,127.0273761,37.5491227,금호1가동
서울특별시 성동구 금호동1가 1818,109000,84.33,127.0223127,37.5559619,금호1가동
서울특별시 성동구 금호동1가 280,163400,82.0401,127.0227671,37.5546346,금호1가동
서울특별시 성동구 금호동1가 633,125214.285714286,86.89,127.0271251,37.5518688,금호1가동
서울특별시 성동구 금호동4가 1250,139000,84.99,127.0173866,37.5470704,금호4가동
서울특별시 성동구 금호동4가 1507,150000,84.838,127.0156782,37.5467519,금호4가동
서울특별시 성동구 금호동4가 1550,160000,84.98,127.0153542,37.5475951,금호4가동
서울특별시 성동구 금호동4가 1553,245666.666666667,104.89,127.0265829,37.5468148,금호4가동
서울특별시 성동구 금호동4가 235,130000,59.907,127.0240834,37.5461595,금호4가동
서울특별시 성동구 금호동4가 340,172642.857142857,82.7585714285714,127.0224811,37.5447544,금호4가동
서울특별시 성동구 금호동4가 800,141538.461538462,82.5330769230769,127.0197248,37.5459736,금호4가동
서울특별시 성동구 성수동1가 33-2,110000,56.97,127.0503635,37.5407311,성수1가1동
서울특별시 성동구 성수동1가 479-1,250000,84.755,127.0463422,37.5376854,성수1가1동
서울특별시 성동구 성수동1가 656-234,200000,84.015,127.0453385,37.5420727,성수1가1동
서울특별시 성동구 성수동1가 656-421,227000,68.66,127.0459742,37.5430104,성수1가1동
서울특별시 성동구 성수동1가 685-696,832500,229.895,127.0424261,37.5457899,성수1가1동
서울특별시 성동구 성수동1가 685-700,960000,214.864,127.0438255,37.5443718,성수1가1동
서울특별시 성동구 성수동1가 704,169875,71.805,127.0453081,37.5411252,성수1가1동
서울특별시 성동구 성수동1가 710,206000,84.94925,127.0451116,37.5403745,성수1가1동
서울특별시 성동구 성수동1가 718,325194.117647059,82.3610352941176,127.0450691,37.5388241,성수1가1동
서울특별시 성동구 성수동2가 320-2,120000,89.81,127.0555988,37.5417723,성수2가1동
서울특별시 성동구 성수동2가 320-6,120000,89.81,127.0555386,37.5416163,성수2가1동
서울특별시 성동구 성수동2가 400,227500,81.8,127.0510079,37.5363862,성수2가1동
서울특별시 성동구 성수동2가 442,237000,84.97,127.0527166,37.5358423,성수2가1동
서울특별시 성동구 성수동2가 609-2,223000,84.77,127.0570244,37.5352531,성수2가1동
서울특별시 성동구 성수동2가 833,127500,71.705,127.0573242,37.5392643,성수2가1동
서울특별시 성동구 성수동2가 840,160750,84.95,127.0591364,37.5372324,성수2가1동
서울특별시 성동구 성수동2가 843,188500,63.5,127.052156,37.5412399,성수2가1동
서울특별시 성동구 송정동 103,121500,118.266,127.0575722,37.5493112,송정동
서울특별시 성동구 송정동 104,130500,84.87,127.0692161,37.5529083,송정동
서울특별시 성동구 송정동 90,95750,78.66625,127.0709122,37.5560033,송정동
서울특별시 성동구 송정동 97,52700,59.02,127.0723715,37.5576297,송정동
서울특별시 성동구 용답동 252,80500,68.015,127.0531765,37.5646455,용답동
서울특별시 성북구 정릉동 1021,62900,77.518,127.0034409,37.6180331,정릉4동
서울특별시 성북구 정릉동 1028,77825,79.775,127.0102176,37.6151859,정릉4동
서울특별시 성북구 정릉동 1029,70000,84.99,126.998624,37.6172833,정릉4동
서울특별시 성북구 정릉동 1031,79525,79.9275,127.0076514,37.61445,정릉4동
서울특별시 성북구 정릉동 239,65362.5,73.216875,127.0073292,37.6185871,정릉4동
서울특별시 성북구 정릉동 780,43066.6666666667,55.9916666666667,127.002193,37.6167464,정릉4동
서울특별시 성북구 정릉동 800-95,26500,82.69,127.0046295,37.6180011,정릉4동
서울특별시 성북구 정릉동 809,45250,71.985,127.0021238,37.6195749,정릉4동
서울특별시 성북구 정릉동 822-1,35700,79.05,126.998574,37.619378,정릉4동
서울특별시 성북구 길음동 1276,65000,59.94,127.0237961,37.6027842,길음1동
서울특별시 성북구 길음동 1279,88420,80.976,127.0202578,37.6058219,길음1동
서울특별시 성북구 길음동 1280,89535.7142857143,93.7985714285714,127.0161541,37.6117972,길음1동
서울특별시 성북구 길음동 1280-1,76916.6666666667,76.6066666666667,127.016538,37.6100739,길음1동
서울특별시 성북구 길음동 1281,90000,71.68,127.0196555,37.612086,길음1동
서울특별시 성북구 길음동 1282,100500,72.355,127.0207194,37.6096838,길음1동
서울특별시 성북구 길음동 1283,110300,74.1786,127.0229106,37.6062695,길음1동
서울특별시 성북구 길음동 1284,99015.3846153846,74.2069230769231,127.0179395,37.6075476,길음1동
서울특별시 성북구 길음동 1285,87933.3333333333,59.9833333333333,127.0188371,37.6097692,길음1동
서울특별시 성북구 길음동 1286,102500,72.4525,127.0194532,37.6037825,길음1동
서울특별시 성북구 동소문동4가 279,103000,111.55,127.0104788,37.5924118,성북동
서울특별시 성북구 성북동 286,27000,48.73,126.9894918,37.5951841,성북동
서울특별시 성북구 성북동1가 35-22,22000,16.27,127.005412,37.5884408,성북동
서울특별시 성북구 동소문동5가 120,107000,84.958,127.0145682,37.591626,삼선동
서울특별시 성북구 동소문동5가 15,21300,14.4893333333333,127.0140417,37.5918988,삼선동
서울특별시 성북구 삼선동2가 425,102000,99.74,127.0133847,37.5834944,삼선동
서울특별시 성북구 삼선동3가 116,139250,106.27,127.0116448,37.5873269,삼선동
서울특별시 성북구 삼선동3가 23,59800,84.9,127.013553,37.5881549,삼선동
서울특별시 성북구 삼선동3가 6-4,53000,78.07,127.012607,37.5887121,삼선동
서울특별시 성북구 삼선동4가 73,61000,59.94,127.0126899,37.5903459,삼선동
서울특별시 성북구 삼선동5가 63-3,29500,34.84,127.014484,37.5887076,삼선동
서울특별시 성북구 동선동1가 121-6,88500,84.15,127.0191742,37.5930586,동선동
서울특별시 성북구 동선동4가 295-1,57800,68.03,127.0201963,37.5959071,동선동
서울특별시 성북구 동소문동7가 23,91000,84.95,127.0141661,37.5951865,동선동
서울특별시 동대문구 휘경동 106,77000,59.84,127.0648627,37.5916041,휘경1동
서울특별시 동대문구 휘경동 336-32,21566.6666666667,16.04,127.0546746,37.5887997,휘경1동
서울특별시 동대문구 휘경동 369,68500,84.43,127.0575983,37.5890834,휘경1동
서울특별시 동대문구 휘경동 372,109000,70.1514285714286,127.0661096,37.5936493,휘경1동
서울특별시 동대문구 휘경동 78,72500,59.94,127.0634014,37.5910295,휘경1동
서울특별시 동대문구 이문동 311,90600,78.0266666666667,127.0601259,37.5935332,이문1동
서울특별시 동대문구 이문동 327-1,22010,18.369,127.0591321,37.5951935,이문1동
서울특별시 동대문구 이문동 73,97500,99.84,127.0675741,37.5959329,이문1동
서울특별시 동대문구 이문동 84,85600,82.115,127.0646356,37.5964835,이문1동
서울특별시 동대문구 이문동 225,86437.5,71.76225,127.0649864,37.6045488,이문2동
서울특별시 동대문구 이문동 254-40,9000,13.263,127.0618324,37.604321,이문2동
서울특별시 동대문구 이문동 256-2,7000,14.26,127.0622419,37.6035389,이문2동
서울특별시 동대문구 이문동 429,92500,84.27,127.0706705,37.6031664,이문2동
서울특별시 동대문구 이문동 45,93666.6666666667,99.7058333333333,127.0698285,37.6025594,이문2동
서울특별시 동대문구 이문동 54,67266.6666666667,59.92,127.0702341,37.6013336,이문2동
서울특별시 동대문구 이문동 64,75863.6363636364,74.4009090909091,127.068547,37.5997867,이문2동
서울특별시 동대문구 답십리동 1001,104000,84.98,127.049782,37.5739153,답십리1동
서울특별시 동대문구 답십리동 1002,113750,75.79,127.045995,37.5723824,답십리1동
서울특별시 동대문구 답십리동 1003,117319.047619048,81.4080952380952,127.0539757,37.5720481,답십리1동
서울특별시 동대문구 답십리동 1009,113625,72.375,127.0473164,37.5714591,답십리1동
서울특별시 동대문구 답십리동 1013,128570,85.4214285714286,127.056261,37.5745222,답십리1동
서울특별시 동대문구 답십리동 1015,73000,52.7678,127.0564507,37.5689068,답십리1동
서울특별시 동대문구 답십리동 111,95000,93.6575,127.0534648,37.5734071,답십리1동
서울특별시 동대문구 답십리동 464-1,77071.4285714286,64.3428571428571,127.0441354,37.5727017,답십리1동
서울특별시 동대문구 답십리동 465-55,44500,34.95,127.0474658,37.5708415,답십리1동
서울특별시 동대문구 답십리동 494-1,17725,18.9865,127.0533028,37.5669129,답십리1동
서울특별시 동대문구 답십리동 494-2,68000,95.76,127.0538678,37.5664864,답십리1동
서울특별시 동대문구 답십리동 497-23,18738.0952380952,21.1104761904762,127.0506207,37.5689747,답십리1동
서울특별시 동대문구 답십리동 498-7,14022.7272727273,19.2909090909091,127.0495345,37.5701844,답십리1동
서울특별시 동대문구 답십리동 530-15,13395.3125,15.620625,127.0551832,37.5661604,답십리1동
서울특별시 동대문구 답십리동 530-4,20325,21.3483333333333,127.0501352,37.5703708,답십리1동
서울특별시 동대문구 답십리동 530-5,69000,81.72,127.050492,37.5700162,답십리1동
서울특별시 동대문구 답십리동 645-8,82500,82.5,127.044667,37.5747737,답십리1동
서울특별시 동대문구 답십리동 994,88500,84.86,127.053994,37.5669433,답십리1동
서울특별시 동대문구 답십리동 999,92000,84.96,127.0497168,37.5698713,답십리1동
서울특별시 중랑구 상봉동 1,75750,84.96,127.0935551,37.6040023,상봉1동
서울특별시 중랑구 상봉동 226-25,25500,47.5,127.0881425,37.6025744,상봉1동
서울특별시 중랑구 상봉동 284-11,45000,61.37,127.0896343,37.6020008,상봉1동
서울특별시 중랑구 상봉동 333-1,44500,84.88,127.0841605,37.5972156,상봉1동
서울특별시 중랑구 상봉동 484,73633.3333333333,73.6366666666667,127.0906591,37.6035169,상봉1동
서울특별시 중랑구 상봉동 495,51800,54,127.0936417,37.6020238,상봉1동
서울특별시 중랑구 상봉동 496,86450,75.6345,127.0886967,37.599448,상봉1동
서울특별시 중랑구 상봉동 497,94500,84.9353,127.0927512,37.6031499,상봉1동
서울특별시 중랑구 상봉동 499,82750,84.6475,127.0911996,37.6025435,상봉1동
서울특별시 중랑구 상봉동 500,138785.714285714,109.94,127.0905253,37.5981105,상봉1동
서울특별시 중랑구 상봉동 63,68850,74.575,127.0929431,37.6012035,상봉1동
서울특별시 중랑구 중화동 11-7,53000,76.43,127.0844141,37.6031185,중화1동
서울특별시 중랑구 중화동 19-16,39500,64.84,127.083425,37.6031839,중화1동
서울특별시 중랑구 중화동 274-51,49900,84.69,127.0821592,37.6065276,중화1동
서울특별시 중랑구 중화동 286-22,78333.3333333333,84.8066666666667,127.0800022,37.6020096,중화1동
서울특별시 중랑구 중화동 450,79500,67.85,127.0819226,37.5971554,중화1동
서울특별시 중랑구 중화동 453,85500,84.96,127.0800841,37.6026874,중화1동
서울특별시 중랑구 신내동 317,100000,94.4866666666667,127.0994663,37.6109282,신내1동
서울특별시 중랑구 신내동 397,55100,60.28,127.0969503,37.6098543,신내1동
서울특별시 중랑구 신내동 408-2,40000,63,127.097862,37.6072265,신내1동
서울특별시 중랑구 신내동 437,63000,84.93,127.1000405,37.6031522,신내1동
서울특별시 중랑구 신내동 449-1,30333.3333333333,57.06,127.0984672,37.605538,신내1동
서울특별시 중랑구 신내동 479,62166.6666666667,84.97,127.0980974,37.6035001,신내1동
서울특별시 중랑구 신내동 487,50550,63.26,127.0989606,37.6029523,신내1동
서울특별시 중랑구 신내동 492-5,37000,61.65,127.1002278,37.601094,신내1동
서울특별시 중랑구 신내동 495-42,54750,81.76,127.0959555,37.5997231,신내1동
서울특별시 중랑구 신내동 591,47500,59.4,127.0964595,37.6067266,신내1동
서울특별시 중랑구 신내동 618,67666.6666666667,82.7233333333333,127.0962591,37.608527,신내1동
서울특별시 중랑구 신내동 787,58700,72.21,127.1011542,37.6037095,신내1동
서울특별시 중랑구 신내동 795,54166.6666666667,59.77,127.1014689,37.6051873,신내1동
서울특별시 중랑구 신내동 796,57500,59.96,127.0962527,37.6003884,신내1동
서울특별시 중랑구 신내동 797,62000,59.34,127.0971514,37.6060585,신내1동
서울특별시 중랑구 신내동 799,35000,44.45,127.0999147,37.6075417,신내1동
서울특별시 중랑구 신내동 802,70000,84.67,127.0988414,37.6061764,신내1동
서울특별시 중랑구 신내동 804,54900,62.54,127.0967493,37.6037303,신내1동
서울특별시 중랑구 신내동 816,82987.5,78.485,127.1064673,37.6171954,신내1동
서울특별시 중랑구 신내동 817,89233.3333333333,94.7,127.1100586,37.6152585,신내1동
서울특별시 성북구 상월곡동 101,71580,75.896,127.0454512,37.6078457,월곡2동
서울특별시 성북구 상월곡동 55-56,64000,162.3,127.0465858,37.6059002,월곡2동
서울특별시 성북구 하월곡동 223,63500,83.32,127.0382729,37.6041725,월곡2동
서울특별시 성북구 하월곡동 226,78830,70.455,127.0421207,37.5990946,월곡2동
서울특별시 광진구 자양동 227-7,210418.083333333,140.195,127.0726426,37.5378082,자양3동
서울특별시 광진구 자양동 507-6,136500,84.845,127.0691749,37.5355105,자양3동
서울특별시 광진구 자양동 510-5,164000,84.59,127.069691,37.5369184,자양3동
서울특별시 광진구 자양동 516,127500,78.625,127.0716579,37.5360197,자양3동
서울특별시 광진구 자양동 520-2,94375,51.57,127.0739954,37.5332734,자양3동
서울특별시 광진구 자양동 553-41,110000,84.72,127.0712675,37.534794,자양3동
서울특별시 광진구 자양동 579,109525,65.66,127.0755843,37.534414,자양3동
서울특별시 광진구 자양동 587-6,80700,78.8,127.0717857,37.5306383,자양3동
서울특별시 광진구 자양동 761,135250,84.88,127.0706343,37.5342003,자양3동
서울특별시 광진구 자양동 783-1,138833.333333333,76.6,127.0746096,37.5363569,자양3동
서울특별시 광진구 자양동 786,108300,59.98,127.0716692,37.5328508,자양3동
서울특별시 광진구 자양동 788,115000,109.91,127.0697787,37.5329831,자양3동
서울특별시 광진구 자양동 789,151000,99.11,127.0720431,37.533491,자양3동
서울특별시 광진구 자양동 790,126500,82.56,127.0692069,37.5337463,자양3동
서울특별시 광진구 자양동 792,155000,84.46,127.0705101,37.5334548,자양3동
서울특별시 광진구 자양동 793,165000,84.96,127.0705584,37.5311479,자양3동
서울특별시 광진구 자양동 809,195000,84.95,127.0696601,37.5313118,자양3동
서울특별시 광진구 자양동 854,155000,84.96,127.0679589,37.5318978,자양3동
서울특별시 광진구 자양동 856,242500,144.14,127.0690414,37.5321908,자양3동
서울특별시 광진구 구의동 31-9,48750,57.5675,127.0929827,37.5524861,구의2동
서울특별시 광진구 구의동 57-3,39000,51.48,127.0931245,37.5499966,구의2동
서울특별시 광진구 구의동 662,65750,67.29,127.0970827,37.5540263,구의2동
서울특별시 광진구 구의동 663,123365,96.7,127.0930878,37.5478608,구의2동
서울특별시 광진구 구의동 668,145333.333333333,71.2966666666667,127.0901037,37.5458516,구의2동
서울특별시 강북구 수유동 461-13,20000,58.51,127.0148947,37.6337592,수유1동
서울특별시 강북구 수유동 48-8,10700,17.47,127.0221769,37.6343492,수유1동
서울특별시 강북구 수유동 50-82,37000,62.91,127.0216532,37.6330144,수유1동
서울특별시 강북구 수유동 52-30,34500,72.685,127.0208901,37.6316376,수유1동
서울특별시 강북구 수유동 63,52800,74.48,127.0234677,37.6316986,수유1동
서울특별시 강북구 수유동 733,10266.6666666667,12.1483333333333,127.0225611,37.6320836,수유1동
서울특별시 강북구 수유동 77-9,15500,30.5,127.0225305,37.6326935,수유1동
서울특별시 강북구 미아동 1354,64300,70.87,127.0108357,37.6211566,삼양동
서울특별시 강북구 미아동 797,87166.6666666667,76.3533333333333,127.0194249,37.6259908,삼양동
서울특별시 강북구 미아동 318-5,60000,68.675,127.0264731,37.62157,송천동
서울특별시 강북구 미아동 474,100000,84.93,127.0257308,37.6136817,송천동
서울특별시 강북구 미아동 561-2,69700,84.92,127.02211,37.6172169,송천동
서울특별시 강북구 미아동 1353,70301.3513513513,72.1981081081081,127.0126365,37.6179816,삼각산동
서울특별시 강북구 미아동 1357,74571.4285714286,85.4518571428572,127.0181322,37.6152292,삼각산동
서울특별시 강북구 미아동 811,75500,59.905,127.0169376,37.6177687,삼각산동
서울특별시 강북구 미아동 812,86777.7777777778,76.3944444444444,127.0204063,37.6173208,삼각산동
서울특별시 강북구 미아동 813,97500,84.97,127.0207341,37.6139434,삼각산동
서울특별시 강북구 수유동 280-14,28500,65.61,127.012901,37.6472951,우이동
서울특별시 강북구 수유동 282-12,23000,65.82,127.0141729,37.64715,우이동
서울특별시 강북구 수유동 282-20,14000,37.16,127.014052,37.6466078,우이동
서울특별시 강북구 수유동 734,46400,57.735,127.0098983,37.646272,우이동
서울특별시 강북구 우이동 175,42700,77.71,127.0119923,37.6621205,우이동
서울특별시 강북구 우이동 340,54500,84.77,127.0108935,37.6518732,우이동
서울특별시 강북구 우이동 342,68700,76.6,127.0111527,37.6554406,우이동
서울특별시 노원구 월계동 556,50446.1538461538,45.1846153846154,127.0527913,37.62813,월계2동
서울특별시 노원구 월계동 775,83650,134.64,127.0513671,37.6331928,월계2동
서울특별시 노원구 월계동 780,44666.6666666667,52.98,127.0501973,37.6317831,월계2동
서울특별시 노원구 월계동 781,55500,59.4,127.0517199,37.6316981,월계2동
서울특별시 노원구 월계동 880,53000,59.93,127.0452153,37.6296765,월계2동
서울특별시 노원구 월계동 923,43000,49.6,127.0443083,37.6329885,월계2동
서울특별시 노원구 월계동 924,41200,49.6,127.0429362,37.6313267,월계2동
서울특별시 노원구 월계동 947,86500,72.48895,127.0498038,37.6265506,월계2동
서울특별시 노원구 월계동 950,88000,84.9094,127.0528449,37.6405518,월계2동
서울특별시 노원구 월계동 951,97200,79.99,127.0573545,37.6303026,월계2동
서울특별시 성북구 길음동 1287-1,101714.285714286,77.7881142857143,127.0159474,37.6088817,정릉1동
서울특별시 성북구 정릉동 1014,74250,72.045,127.0165441,37.5996463,정릉1동
서울특별시 성북구 정릉동 1015,74125,75.0975,127.0172053,37.6044334,정릉1동
서울특별시 성북구 정릉동 1017,62000,59.9,127.0183399,37.5995474,정릉1동
서울특별시 성북구 정릉동 1018,64966.6666666667,82.0366666666667,127.0160907,37.6064291,정릉1동
서울특별시 성북구 정릉동 1020,67508.3333333333,70.25,127.0158068,37.6010253,정릉1동
서울특별시 성북구 정릉동 1025,82250,84.92,127.0155118,37.60284,정릉1동
서울특별시 성북구 정릉동 1034,97000,84.65,127.018322,37.6032641,정릉1동
서울특별시 성북구 정릉동 1035,90640,79.38,127.0194456,37.5999983,정릉1동
서울특별시 종로구 무악동 60,155487.5,101.430125,126.9574493,37.5770089,무악동
서울특별시 종로구 무악동 82,108698,70.98,126.9608065,37.5753907,무악동
서울특별시 종로구 무악동 89,126250,59.6737,126.9593223,37.5738242,무악동
서울특별시 종로구 연지동 163-3,20000,18.02,126.9987247,37.5732566,종로5·6가동
서울특별시 종로구 충신동 62-2,15200,21.9975,127.0040385,37.575139,종로5·6가동
서울특별시 종로구 효제동 126-2,37475,24.1025,127.0038592,37.5737077,종로5·6가동
서울특별시 종로구 효제동 65-2,18266.6666666667,17.3033,127.0018283,37.5742239,종로5·6가동
서울특별시 종로구 동숭동 4-161,35000,57.96,127.00626,37.5834415,이화동
서울특별시 종로구 연건동 195-10,18977.7777777778,17.3,127.0018467,37.5754421,이화동
서울특별시 종로구 연건동 60-1,48500,59.63,127.0010668,37.5791168,이화동
서울특별시 종로구 이화동 9-1,36500,84.42,127.0071664,37.5769729,이화동
서울특별시 종로구 창신동 232,88000,59.95,127.0142935,37.574221,창신1동
서울특별시 종로구 창신동 23-326,49000,44.6,127.0107024,37.5793267,창신2동
서울특별시 중구 을지로5가 39-1,87000,84.87,127.0027605,37.5673669,을지로동
서울특별시 은평구 수색동 17-9,41400,65.34,126.8993732,37.583162,수색동
서울특별시 은평구 수색동 413,110000,126.65,126.9010466,37.58073,수색동
